,Date,Close,tnote,tbill,Fed_rate,GDP,GDP_growth,CPI
1066,2015-02-24,33.0425,1.99,0.22,0.11,17991.348,2.70636958,235.342
1067,2015-02-25,32.197498,1.96,0.21,0.11,17991.348,2.70636958,235.342
1068,2015-02-26,32.605,2.03,0.22,0.11,17991.348,2.70636958,235.342
1069,2015-02-27,32.115002,2.0,0.22,0.06,17991.348,2.70636958,235.342
1070,2015-03-02,32.272499,2.08,0.22,0.12,17991.348,2.70636958,235.976
1071,2015-03-03,32.34,2.12,0.26,0.12,17991.348,2.70636958,235.976
1072,2015-03-04,32.134998,2.12,0.26,0.11,17991.348,2.70636958,235.976
1073,2015-03-05,31.602501,2.11,0.25,0.11,17991.348,2.70636958,235.976
1074,2015-03-06,31.65,2.24,0.27,0.12,17991.348,2.70636958,235.976
1075,2015-03-09,31.785,2.2,0.27,0.12,17991.348,2.70636958,235.976
1076,2015-03-10,31.127501,2.14,0.25,0.12,17991.348,2.70636958,235.976
1077,2015-03-11,30.559999,2.11,0.25,0.11,17991.348,2.70636958,235.976
1078,2015-03-12,31.112499,2.1,0.24,0.11,17991.348,2.70636958,235.976
1079,2015-03-13,30.897499,2.13,0.24,0.11,17991.348,2.70636958,235.976
1080,2015-03-16,31.237499,2.1,0.26,0.12,17991.348,2.70636958,235.976
1081,2015-03-17,31.76,2.06,0.27,0.12,17991.348,2.70636958,235.976
1082,2015-03-18,32.1175,1.93,0.23,0.11,17991.348,2.70636958,235.976
1083,2015-03-19,31.875,1.98,0.26,0.12,17991.348,2.70636958,235.976
1084,2015-03-20,31.475,1.93,0.24,0.12,17991.348,2.70636958,235.976
1085,2015-03-23,31.8025,1.92,0.24,0.12,17991.348,2.70636958,235.976
1086,2015-03-24,31.672501,1.88,0.24,0.11,17991.348,2.70636958,235.976
1087,2015-03-25,30.844999,1.93,0.25,0.12,17991.348,2.70636958,235.976
1088,2015-03-26,31.059999,2.01,0.28,0.11,17991.348,2.70636958,235.976
1089,2015-03-27,30.8125,1.95,0.27,0.12,17991.348,2.70636958,235.976
1090,2015-03-30,31.592501,1.96,0.27,0.12,17991.348,2.70636958,235.976
1091,2015-03-31,31.1075,1.94,0.26,0.06,17991.348,2.70636958,235.976
1092,2015-04-01,31.0625,1.87,0.27,0.12,18193.707,2.70636958,236.222
1093,2015-04-02,31.33,1.92,0.25,0.12,18193.707,2.70636958,236.222
1094,2015-04-06,31.8375,1.92,0.21,0.13,18193.707,2.70636958,236.222
1095,2015-04-07,31.502501,1.89,0.22,0.12,18193.707,2.70636958,236.222
1096,2015-04-08,31.4,1.92,0.22,0.12,18193.707,2.70636958,236.222
1097,2015-04-09,31.639999,1.97,0.22,0.12,18193.707,2.70636958,236.222
1098,2015-04-10,31.775,1.96,0.24,0.12,18193.707,2.70636958,236.222
1099,2015-04-13,31.7125,1.94,0.23,0.13,18193.707,2.70636958,236.222
1100,2015-04-14,31.575001,1.9,0.23,0.13,18193.707,2.70636958,236.222
1101,2015-04-15,31.695,1.91,0.23,0.13,18193.707,2.70636958,236.222
1102,2015-04-16,31.5425,1.9,0.22,0.13,18193.707,2.70636958,236.222
1103,2015-04-17,31.1875,1.87,0.23,0.13,18193.707,2.70636958,236.222
1104,2015-04-20,31.9,1.9,0.24,0.13,18193.707,2.70636958,236.222
1105,2015-04-21,31.727501,1.92,0.23,0.13,18193.707,2.70636958,236.222
1106,2015-04-22,32.154999,1.99,0.23,0.13,18193.707,2.70636958,236.222
1107,2015-04-23,32.4175,1.96,0.24,0.13,18193.707,2.70636958,236.222
1108,2015-04-24,32.57,1.93,0.24,0.13,18193.707,2.70636958,236.222
1109,2015-04-27,33.162498,1.94,0.25,0.13,18193.707,2.70636958,236.222
1110,2015-04-28,32.639999,2.0,0.24,0.13,18193.707,2.70636958,236.222
1111,2015-04-29,32.16,2.06,0.25,0.13,18193.707,2.70636958,236.222
1112,2015-04-30,31.2875,2.05,0.24,0.08,18193.707,2.70636958,236.222
1113,2015-05-01,32.237499,2.12,0.25,0.13,18193.707,2.70636958,237.001
1114,2015-05-04,32.174999,2.16,0.25,0.13,18193.707,2.70636958,237.001
1115,2015-05-05,31.450001,2.19,0.24,0.13,18193.707,2.70636958,237.001
1116,2015-05-06,31.252501,2.25,0.25,0.13,18193.707,2.70636958,237.001
1117,2015-05-07,31.315001,2.18,0.24,0.13,18193.707,2.70636958,237.001
1118,2015-05-08,31.905001,2.16,0.23,0.13,18193.707,2.70636958,237.001
1119,2015-05-11,31.58,2.28,0.25,0.13,18193.707,2.70636958,237.001
1120,2015-05-12,31.467501,2.28,0.25,0.13,18193.707,2.70636958,237.001
1121,2015-05-13,31.502501,2.27,0.24,0.13,18193.707,2.70636958,237.001
1122,2015-05-14,32.237499,2.23,0.23,0.13,18193.707,2.70636958,237.001
1123,2015-05-15,32.192501,2.14,0.23,0.13,18193.707,2.70636958,237.001
1124,2015-05-18,32.547501,2.23,0.22,0.13,18193.707,2.70636958,237.001
1125,2015-05-19,32.517502,2.27,0.23,0.12,18193.707,2.70636958,237.001
1126,2015-05-20,32.514999,2.26,0.23,0.12,18193.707,2.70636958,237.001
1127,2015-05-21,32.8475,2.19,0.22,0.12,18193.707,2.70636958,237.001
1128,2015-05-22,33.134998,2.21,0.23,0.13,18193.707,2.70636958,237.001
1129,2015-05-26,32.404999,2.14,0.24,0.12,18193.707,2.70636958,237.001
1130,2015-05-27,33.009998,2.14,0.27,0.12,18193.707,2.70636958,237.001
1131,2015-05-28,32.945,2.13,0.26,0.12,18193.707,2.70636958,237.001
1132,2015-05-29,32.57,2.12,0.26,0.08,18193.707,2.70636958,237.001
1133,2015-06-01,32.634998,2.19,0.26,0.12,18193.707,2.70636958,237.657
1134,2015-06-02,32.490002,2.27,0.26,0.12,18193.707,2.70636958,237.657
1135,2015-06-03,32.529999,2.38,0.26,0.13,18193.707,2.70636958,237.657
1136,2015-06-04,32.34,2.31,0.27,0.13,18193.707,2.70636958,237.657
1137,2015-06-05,32.162498,2.41,0.29,0.13,18193.707,2.70636958,237.657
1138,2015-06-08,31.950001,2.39,0.27,0.13,18193.707,2.70636958,237.657
1139,2015-06-09,31.855,2.42,0.27,0.13,18193.707,2.70636958,237.657
1140,2015-06-10,32.220001,2.5,0.28,0.13,18193.707,2.70636958,237.657
1141,2015-06-11,32.147499,2.39,0.28,0.13,18193.707,2.70636958,237.657
1142,2015-06-12,31.7925,2.39,0.28,0.13,18193.707,2.70636958,237.657
1143,2015-06-15,31.73,2.36,0.28,0.13,18193.707,2.70636958,237.657
1144,2015-06-16,31.9,2.32,0.28,0.14,18193.707,2.70636958,237.657
1145,2015-06-17,31.825001,2.32,0.27,0.14,18193.707,2.70636958,237.657
1146,2015-06-18,31.969999,2.35,0.26,0.14,18193.707,2.70636958,237.657
1147,2015-06-19,31.65,2.26,0.25,0.13,18193.707,2.70636958,237.657
1148,2015-06-22,31.9025,2.37,0.27,0.13,18193.707,2.70636958,237.657
1149,2015-06-23,31.7575,2.42,0.3,0.13,18193.707,2.70636958,237.657
1150,2015-06-24,32.0275,2.38,0.3,0.13,18193.707,2.70636958,237.657
1151,2015-06-25,31.875,2.4,0.29,0.13,18193.707,2.70636958,237.657
1152,2015-06-26,31.6875,2.49,0.29,0.13,18193.707,2.70636958,237.657
1153,2015-06-29,31.1325,2.33,0.27,0.14,18193.707,2.70636958,237.657
1154,2015-06-30,31.3575,2.35,0.28,0.08,18193.707,2.70636958,237.657
1155,2015-07-01,31.65,2.43,0.28,0.13,18306.96,2.70636958,238.034
1156,2015-07-02,31.610001,2.4,0.26,0.13,18306.96,2.70636958,238.034
1157,2015-07-06,31.5,2.3,0.26,0.13,18306.96,2.70636958,238.034
1158,2015-07-07,31.422501,2.27,0.25,0.13,18306.96,2.70636958,238.034
1159,2015-07-08,30.6425,2.22,0.24,0.13,18306.96,2.70636958,238.034
1160,2015-07-09,30.0175,2.32,0.25,0.13,18306.96,2.70636958,238.034
1161,2015-07-10,30.82,2.42,0.28,0.13,18306.96,2.70636958,238.034
1162,2015-07-13,31.415001,2.44,0.28,0.13,18306.96,2.70636958,238.034
1163,2015-07-14,31.4025,2.41,0.27,0.13,18306.96,2.70636958,238.034
1164,2015-07-15,31.705,2.36,0.28,0.13,18306.96,2.70636958,238.034
1165,2015-07-16,32.127499,2.36,0.29,0.14,18306.96,2.70636958,238.034
1166,2015-07-17,32.404999,2.34,0.29,0.13,18306.96,2.70636958,238.034
1167,2015-07-20,33.017502,2.38,0.31,0.14,18306.96,2.70636958,238.034
1168,2015-07-21,32.6875,2.35,0.34,0.13,18306.96,2.70636958,238.034
1169,2015-07-22,31.305,2.33,0.34,0.13,18306.96,2.70636958,238.034
1170,2015-07-23,31.290001,2.28,0.33,0.13,18306.96,2.70636958,238.034
1171,2015-07-24,31.125,2.27,0.32,0.13,18306.96,2.70636958,238.034
1172,2015-07-27,30.692499,2.23,0.32,0.14,18306.96,2.70636958,238.034
1173,2015-07-28,30.844999,2.26,0.32,0.14,18306.96,2.70636958,238.034
1174,2015-07-29,30.747499,2.29,0.33,0.14,18306.96,2.70636958,238.034
1175,2015-07-30,30.592501,2.28,0.36,0.14,18306.96,2.70636958,238.034
1176,2015-07-31,30.325001,2.2,0.33,0.08,18306.96,2.70636958,238.034
1177,2015-08-03,29.610001,2.16,0.33,0.14,18306.96,2.70636958,238.033
1178,2015-08-04,28.66,2.23,0.37,0.14,18306.96,2.70636958,238.033
1179,2015-08-05,28.85,2.28,0.38,0.14,18306.96,2.70636958,238.033
1180,2015-08-06,28.782499,2.23,0.35,0.14,18306.96,2.70636958,238.033
1181,2015-08-07,28.879999,2.18,0.38,0.14,18306.96,2.70636958,238.033
1182,2015-08-10,29.93,2.24,0.4,0.14,18306.96,2.70636958,238.033
1183,2015-08-11,28.372499,2.15,0.37,0.15,18306.96,2.70636958,238.033
1184,2015-08-12,28.809999,2.14,0.37,0.15,18306.96,2.70636958,238.033
1185,2015-08-13,28.7875,2.19,0.4,0.15,18306.96,2.70636958,238.033
1186,2015-08-14,28.99,2.2,0.41,0.14,18306.96,2.70636958,238.033
1187,2015-08-17,29.290001,2.16,0.4,0.15,18306.96,2.70636958,238.033
1188,2015-08-18,29.125,2.2,0.42,0.15,18306.96,2.70636958,238.033
1189,2015-08-19,28.752501,2.12,0.39,0.15,18306.96,2.70636958,238.033
1190,2015-08-20,28.1625,2.09,0.39,0.15,18306.96,2.70636958,238.033
1191,2015-08-21,26.440001,2.05,0.36,0.15,18306.96,2.70636958,238.033
1192,2015-08-24,25.780001,2.01,0.33,0.15,18306.96,2.70636958,238.033
1193,2015-08-25,25.934999,2.12,0.36,0.15,18306.96,2.70636958,238.033
1194,2015-08-26,27.422501,2.18,0.35,0.14,18306.96,2.70636958,238.033
1195,2015-08-27,28.23,2.18,0.36,0.14,18306.96,2.70636958,238.033
1196,2015-08-28,28.3225,2.19,0.38,0.14,18306.96,2.70636958,238.033
1197,2015-08-31,28.190001,2.21,0.39,0.08,18306.96,2.70636958,238.033
1198,2015-09-01,26.93,2.17,0.39,0.14,18306.96,2.70636958,237.498
1199,2015-09-02,28.084999,2.2,0.37,0.14,18306.96,2.70636958,237.498
1200,2015-09-03,27.592501,2.18,0.36,0.14,18306.96,2.70636958,237.498
1201,2015-09-04,27.317499,2.13,0.36,0.14,18306.96,2.70636958,237.498
1202,2015-09-08,28.077499,2.2,0.39,0.14,18306.96,2.70636958,237.498
1203,2015-09-09,27.5375,2.21,0.39,0.14,18306.96,2.70636958,237.498
1204,2015-09-10,28.1425,2.23,0.39,0.14,18306.96,2.70636958,237.498
1205,2015-09-11,28.5525,2.2,0.4,0.14,18306.96,2.70636958,237.498
1206,2015-09-14,28.827499,2.18,0.4,0.14,18306.96,2.70636958,237.498
1207,2015-09-15,29.07,2.28,0.47,0.14,18306.96,2.70636958,237.498
1208,2015-09-16,29.102501,2.3,0.46,0.14,18306.96,2.70636958,237.498
1209,2015-09-17,28.48,2.21,0.39,0.14,18306.96,2.70636958,237.498
1210,2015-09-18,28.362499,2.13,0.35,0.14,18306.96,2.70636958,237.498
1211,2015-09-21,28.8025,2.2,0.36,0.14,18306.96,2.70636958,237.498
1212,2015-09-22,28.35,2.14,0.35,0.14,18306.96,2.70636958,237.498
1213,2015-09-23,28.58,2.16,0.34,0.14,18306.96,2.70636958,237.498
1214,2015-09-24,28.75,2.13,0.32,0.14,18306.96,2.70636958,237.498
1215,2015-09-25,28.6775,2.17,0.35,0.13,18306.96,2.70636958,237.498
1216,2015-09-28,28.110001,2.1,0.34,0.13,18306.96,2.70636958,237.498
1217,2015-09-29,27.264999,2.05,0.33,0.13,18306.96,2.70636958,237.498
1218,2015-09-30,27.575001,2.06,0.33,0.07,18306.96,2.70636958,237.498
1219,2015-10-01,27.395,2.05,0.31,0.13,18332.079,2.70636958,237.733
1220,2015-10-02,27.594999,1.99,0.25,0.13,18332.079,2.70636958,237.733
1221,2015-10-05,27.695,2.07,0.26,0.13,18332.079,2.70636958,237.733
1222,2015-10-06,27.827499,2.05,0.26,0.13,18332.079,2.70636958,237.733
1223,2015-10-07,27.695,2.08,0.27,0.13,18332.079,2.70636958,237.733
1224,2015-10-08,27.375,2.12,0.27,0.13,18332.079,2.70636958,237.733
1225,2015-10-09,28.030001,2.12,0.28,0.13,18332.079,2.70636958,237.733
1226,2015-10-12,27.9,2.12,0.28,0.13,18332.079,2.70636958,237.733
1227,2015-10-13,27.9475,2.06,0.27,0.13,18332.079,2.70636958,237.733
1228,2015-10-14,27.5525,1.99,0.21,0.13,18332.079,2.70636958,237.733
1229,2015-10-15,27.965,2.04,0.22,0.13,18332.079,2.70636958,237.733
1230,2015-10-16,27.76,2.04,0.23,0.13,18332.079,2.70636958,237.733
1231,2015-10-19,27.932501,2.04,0.23,0.13,18332.079,2.70636958,237.733
1232,2015-10-20,28.442499,2.08,0.23,0.13,18332.079,2.70636958,237.733
1233,2015-10-21,28.440001,2.04,0.23,0.13,18332.079,2.70636958,237.733
1234,2015-10-22,28.875,2.04,0.23,0.12,18332.079,2.70636958,237.733
1235,2015-10-23,29.77,2.09,0.24,0.12,18332.079,2.70636958,237.733
1236,2015-10-26,28.82,2.07,0.25,0.12,18332.079,2.70636958,237.733
1237,2015-10-27,28.637501,2.05,0.29,0.12,18332.079,2.70636958,237.733
1238,2015-10-28,29.817499,2.1,0.33,0.12,18332.079,2.70636958,237.733
1239,2015-10-29,30.1325,2.19,0.33,0.12,18332.079,2.70636958,237.733
1240,2015-10-30,29.875,2.16,0.34,0.07,18332.079,2.70636958,237.733
1241,2015-11-02,30.295,2.2,0.37,0.12,18332.079,2.70636958,238.017
1242,2015-11-03,30.6425,2.23,0.39,0.12,18332.079,2.70636958,238.017
1243,2015-11-04,30.5,2.25,0.4,0.12,18332.079,2.70636958,238.017
1244,2015-11-05,30.23,2.26,0.42,0.12,18332.079,2.70636958,238.017
1245,2015-11-06,30.264999,2.34,0.47,0.12,18332.079,2.70636958,238.017
1246,2015-11-09,30.1425,2.36,0.47,0.12,18332.079,2.70636958,238.017
1247,2015-11-10,29.192499,2.32,0.51,0.12,18332.079,2.70636958,238.017
1248,2015-11-11,29.0275,2.32,0.51,0.12,18332.079,2.70636958,238.017
1249,2015-11-12,28.93,2.32,0.51,0.12,18332.079,2.70636958,238.017
1250,2015-11-13,28.084999,2.28,0.5,0.12,18332.079,2.70636958,238.017
1251,2015-11-16,28.545,2.27,0.5,0.13,18332.079,2.70636958,238.017
1252,2015-11-17,28.422501,2.25,0.5,0.13,18332.079,2.70636958,238.017
1253,2015-11-18,29.3225,2.27,0.49,0.12,18332.079,2.70636958,238.017
1254,2015-11-19,29.695,2.24,0.49,0.12,18332.079,2.70636958,238.017
1255,2015-11-20,29.825001,2.26,0.49,0.12,18332.079,2.70636958,238.017
1256,2015-11-23,29.4375,2.25,0.5,0.12,18332.079,2.70636958,238.017
1257,2015-11-24,29.719999,2.24,0.52,0.12,18332.079,2.70636958,238.017
1258,2015-11-25,29.5075,2.23,0.52,0.12,18332.079,2.70636958,238.017
1259,2015-11-27,29.452499,2.22,0.5,0.12,18332.079,2.70636958,238.017
1260,2015-11-30,29.575001,2.21,0.51,0.08,18332.079,2.70636958,238.017
1261,2015-12-01,29.334999,2.15,0.51,0.13,18332.079,2.70636958,237.761
1262,2015-12-02,29.07,2.18,0.52,0.13,18332.079,2.70636958,237.761
1263,2015-12-03,28.799999,2.33,0.57,0.13,18332.079,2.70636958,237.761
1264,2015-12-04,29.7575,2.28,0.6,0.13,18332.079,2.70636958,237.761
1265,2015-12-07,29.57,2.23,0.67,0.13,18332.079,2.70636958,237.761
1266,2015-12-08,29.557501,2.24,0.76,0.13,18332.079,2.70636958,237.761
1267,2015-12-09,28.905001,2.22,0.72,0.14,18332.079,2.70636958,237.761
1268,2015-12-10,29.0425,2.24,0.71,0.14,18332.079,2.70636958,237.761
1269,2015-12-11,28.295,2.13,0.68,0.14,18332.079,2.70636958,237.761
1270,2015-12-14,28.120001,2.23,0.68,0.15,18332.079,2.70636958,237.761
1271,2015-12-15,27.622499,2.28,0.69,0.15,18332.079,2.70636958,237.761
1272,2015-12-16,27.834999,2.3,0.7,0.15,18332.079,2.70636958,237.761
1273,2015-12-17,27.245001,2.24,0.69,0.37,18332.079,2.70636958,237.761
1274,2015-12-18,26.5075,2.19,0.67,0.37,18332.079,2.70636958,237.761
1275,2015-12-21,26.8325,2.2,0.64,0.36,18332.079,2.70636958,237.761
1276,2015-12-22,26.807501,2.24,0.66,0.36,18332.079,2.70636958,237.761
1277,2015-12-23,27.1525,2.27,0.65,0.36,18332.079,2.70636958,237.761
1278,2015-12-24,27.0075,2.25,0.64,0.36,18332.079,2.70636958,237.761
1279,2015-12-28,26.705,2.24,0.66,0.36,18332.079,2.70636958,237.761
1280,2015-12-29,27.184999,2.32,0.67,0.36,18332.079,2.70636958,237.761
1281,2015-12-30,26.83,2.31,0.64,0.35,18332.079,2.70636958,237.761
1282,2015-12-31,26.315001,2.27,0.65,0.2,18332.079,2.70636958,237.761
1283,2016-01-04,26.3375,2.24,0.61,0.36,18425.306,1.66747208,237.652
1284,2016-01-05,25.6775,2.25,0.68,0.36,18425.306,1.66747208,237.652
1285,2016-01-06,25.174999,2.18,0.67,0.36,18425.306,1.66747208,237.652
1286,2016-01-07,24.112499,2.16,0.66,0.36,18425.306,1.66747208,237.652
1287,2016-01-08,24.24,2.13,0.64,0.36,18425.306,1.66747208,237.652
1288,2016-01-11,24.6325,2.17,0.63,0.36,18425.306,1.66747208,237.652
1289,2016-01-12,24.99,2.12,0.62,0.36,18425.306,1.66747208,237.652
1290,2016-01-13,24.3475,2.08,0.6,0.36,18425.306,1.66747208,237.652
1291,2016-01-14,24.879999,2.1,0.55,0.36,18425.306,1.66747208,237.652
1292,2016-01-15,24.282499,2.03,0.49,0.36,18425.306,1.66747208,237.652
1293,2016-01-19,24.165001,2.06,0.48,0.36,18425.306,1.66747208,237.652
1294,2016-01-20,24.1975,2.01,0.43,0.37,18425.306,1.66747208,237.652
1295,2016-01-21,24.075001,2.02,0.44,0.37,18425.306,1.66747208,237.652
1296,2016-01-22,25.355,2.07,0.47,0.38,18425.306,1.66747208,237.652
1297,2016-01-25,24.860001,2.03,0.47,0.38,18425.306,1.66747208,237.652
1298,2016-01-26,24.997499,2.01,0.47,0.38,18425.306,1.66747208,237.652
1299,2016-01-27,23.355,2.02,0.47,0.38,18425.306,1.66747208,237.652
1300,2016-01-28,23.522499,2.0,0.47,0.38,18425.306,1.66747208,237.652
1301,2016-01-29,24.334999,1.94,0.47,0.29,18425.306,1.66747208,237.652
1302,2016-02-01,24.1075,1.97,0.47,0.38,18425.306,1.66747208,237.336
1303,2016-02-02,23.620001,1.87,0.54,0.38,18425.306,1.66747208,237.336
1304,2016-02-03,24.0875,1.88,0.54,0.38,18425.306,1.66747208,237.336
1305,2016-02-04,24.15,1.87,0.52,0.38,18425.306,1.66747208,237.336
1306,2016-02-05,23.504999,1.86,0.55,0.38,18425.306,1.66747208,237.336
1307,2016-02-08,23.752501,1.75,0.51,0.38,18425.306,1.66747208,237.336
1308,2016-02-09,23.747499,1.74,0.52,0.38,18425.306,1.66747208,237.336
1309,2016-02-10,23.567499,1.71,0.52,0.38,18425.306,1.66747208,237.336
1310,2016-02-11,23.424999,1.63,0.47,0.38,18425.306,1.66747208,237.336
1311,2016-02-12,23.497499,1.74,0.51,0.38,18425.306,1.66747208,237.336
1312,2016-02-16,24.16,1.78,0.51,0.38,18425.306,1.66747208,237.336
1313,2016-02-17,24.530001,1.81,0.53,0.37,18425.306,1.66747208,237.336
1314,2016-02-18,24.065001,1.75,0.53,0.38,18425.306,1.66747208,237.336
1315,2016-02-19,24.01,1.76,0.53,0.38,18425.306,1.66747208,237.336
1316,2016-02-22,24.219999,1.77,0.55,0.38,18425.306,1.66747208,237.336
1317,2016-02-23,23.672501,1.74,0.55,0.38,18425.306,1.66747208,237.336
1318,2016-02-24,24.025,1.75,0.55,0.38,18425.306,1.66747208,237.336
1319,2016-02-25,24.190001,1.71,0.56,0.37,18425.306,1.66747208,237.336
1320,2016-02-26,24.227501,1.76,0.6,0.37,18425.306,1.66747208,237.336
1321,2016-02-29,24.172501,1.74,0.62,0.29,18425.306,1.66747208,237.336
1322,2016-03-01,25.1325,1.83,0.68,0.36,18425.306,1.66747208,238.08
1323,2016-03-02,25.1875,1.84,0.67,0.37,18425.306,1.66747208,238.08
1324,2016-03-03,25.375,1.83,0.65,0.37,18425.306,1.66747208,238.08
1325,2016-03-04,25.752501,1.88,0.67,0.36,18425.306,1.66747208,238.08
1326,2016-03-07,25.467501,1.91,0.67,0.36,18425.306,1.66747208,238.08
1327,2016-03-08,25.2575,1.83,0.68,0.36,18425.306,1.66747208,238.08
1328,2016-03-09,25.280001,1.9,0.68,0.36,18425.306,1.66747208,238.08
1329,2016-03-10,25.2925,1.93,0.69,0.36,18425.306,1.66747208,238.08
1330,2016-03-11,25.565001,1.98,0.7,0.36,18425.306,1.66747208,238.08
1331,2016-03-14,25.629999,1.97,0.7,0.36,18425.306,1.66747208,238.08
1332,2016-03-15,26.145,1.97,0.71,0.37,18425.306,1.66747208,238.08
1333,2016-03-16,26.4925,1.94,0.66,0.37,18425.306,1.66747208,238.08
1334,2016-03-17,26.450001,1.91,0.64,0.37,18425.306,1.66747208,238.08
1335,2016-03-18,26.48,1.88,0.62,0.37,18425.306,1.66747208,238.08
1336,2016-03-21,26.477501,1.92,0.63,0.37,18425.306,1.66747208,238.08
1337,2016-03-22,26.68,1.94,0.64,0.37,18425.306,1.66747208,238.08
1338,2016-03-23,26.532499,1.88,0.64,0.37,18425.306,1.66747208,238.08
1339,2016-03-24,26.4175,1.91,0.63,0.37,18425.306,1.66747208,238.08
1340,2016-03-28,26.297501,1.89,0.65,0.37,18425.306,1.66747208,238.08
1341,2016-03-29,26.92,1.81,0.63,0.37,18425.306,1.66747208,238.08
1342,2016-03-30,27.389999,1.83,0.61,0.37,18425.306,1.66747208,238.08
1343,2016-03-31,27.247499,1.78,0.59,0.25,18425.306,1.66747208,238.08
1344,2016-04-01,27.497499,1.79,0.62,0.37,18611.617,1.66747208,238.992
1345,2016-04-04,27.780001,1.78,0.59,0.37,18611.617,1.66747208,238.992
1346,2016-04-05,27.452499,1.73,0.56,0.37,18611.617,1.66747208,238.992
1347,2016-04-06,27.74,1.76,0.55,0.37,18611.617,1.66747208,238.992
1348,2016-04-07,27.135,1.7,0.52,0.37,18611.617,1.66747208,238.992
1349,2016-04-08,27.165001,1.72,0.54,0.37,18611.617,1.66747208,238.992
1350,2016-04-11,27.254999,1.73,0.53,0.37,18611.617,1.66747208,238.992
1351,2016-04-12,27.610001,1.79,0.54,0.37,18611.617,1.66747208,238.992
1352,2016-04-13,28.01,1.77,0.55,0.37,18611.617,1.66747208,238.992
1353,2016-04-14,28.025,1.8,0.55,0.37,18611.617,1.66747208,238.992
1354,2016-04-15,27.4625,1.76,0.53,0.37,18611.617,1.66747208,238.992
1355,2016-04-18,26.870001,1.78,0.52,0.37,18611.617,1.66747208,238.992
1356,2016-04-19,26.727501,1.79,0.53,0.37,18611.617,1.66747208,238.992
1357,2016-04-20,26.782499,1.85,0.54,0.37,18611.617,1.66747208,238.992
1358,2016-04-21,26.4925,1.88,0.56,0.37,18611.617,1.66747208,238.992
1359,2016-04-22,26.42,1.89,0.56,0.37,18611.617,1.66747208,238.992
1360,2016-04-25,26.27,1.91,0.57,0.37,18611.617,1.66747208,238.992
1361,2016-04-26,26.0875,1.94,0.61,0.37,18611.617,1.66747208,238.992
1362,2016-04-27,24.455,1.87,0.58,0.37,18611.617,1.66747208,238.992
1363,2016-04-28,23.7075,1.84,0.56,0.37,18611.617,1.66747208,238.992
1364,2016-04-29,23.434999,1.83,0.56,0.3,18611.617,1.66747208,238.992
1365,2016-05-02,23.41,1.88,0.55,0.37,18611.617,1.66747208,239.557
1366,2016-05-03,23.795,1.81,0.53,0.37,18611.617,1.66747208,239.557
1367,2016-05-04,23.547501,1.79,0.52,0.37,18611.617,1.66747208,239.557
1368,2016-05-05,23.309999,1.76,0.51,0.37,18611.617,1.66747208,239.557
1369,2016-05-06,23.18,1.79,0.51,0.37,18611.617,1.66747208,239.557
1370,2016-05-09,23.1975,1.77,0.51,0.37,18611.617,1.66747208,239.557
1371,2016-05-10,23.355,1.77,0.52,0.37,18611.617,1.66747208,239.557
1372,2016-05-11,23.127501,1.73,0.53,0.37,18611.617,1.66747208,239.557
1373,2016-05-12,22.584999,1.75,0.54,0.37,18611.617,1.66747208,239.557
1374,2016-05-13,22.629999,1.71,0.55,0.37,18611.617,1.66747208,239.557
1375,2016-05-16,23.469999,1.75,0.57,0.37,18611.617,1.66747208,239.557
1376,2016-05-17,23.372499,1.76,0.58,0.37,18611.617,1.66747208,239.557
1377,2016-05-18,23.639999,1.87,0.63,0.37,18611.617,1.66747208,239.557
1378,2016-05-19,23.549999,1.85,0.64,0.37,18611.617,1.66747208,239.557
1379,2016-05-20,23.805,1.85,0.67,0.37,18611.617,1.66747208,239.557
1380,2016-05-23,24.1075,1.84,0.69,0.37,18611.617,1.66747208,239.557
1381,2016-05-24,24.475,1.86,0.69,0.37,18611.617,1.66747208,239.557
1382,2016-05-25,24.905001,1.87,0.67,0.37,18611.617,1.66747208,239.557
1383,2016-05-26,25.102501,1.83,0.65,0.37,18611.617,1.66747208,239.557
1384,2016-05-27,25.0875,1.85,0.68,0.37,18611.617,1.66747208,239.557
1385,2016-05-31,24.965,1.84,0.68,0.29,18611.617,1.66747208,239.557
1386,2016-06-01,24.615,1.85,0.7,0.37,18611.617,1.66747208,240.222
1387,2016-06-02,24.43,1.81,0.68,0.37,18611.617,1.66747208,240.222
1388,2016-06-03,24.48,1.71,0.6,0.37,18611.617,1.66747208,240.222
1389,2016-06-06,24.657499,1.73,0.6,0.37,18611.617,1.66747208,240.222
1390,2016-06-07,24.7575,1.72,0.59,0.37,18611.617,1.66747208,240.222
1391,2016-06-08,24.735001,1.71,0.6,0.37,18611.617,1.66747208,240.222
